d_geo_continent,d_geo_country,d_geo_region,m_visits,m_page_views,m_page_views_per_entering_visits,m_page_views_per_visits,m_bounce_rate,m_bq,m_bounces,m_time_spent,m_time_spent_per_pages,m_entry_rate,m_entering_visits,m_time_spent_per_visits,Months,Years
Europe,Danemark,Hovedstaden,140,347,5.6,2.4785714286,0.6785714286,43.0048487686,95,12544,49.7777777778,0.3214285714,45,278.7555555556,january,2020
Amérique du Sud,Costa Rica,San Jose,140,545,7.6393442623,3.8928571429,0.5642857143,71.7528665357,79,20647,44.3068669528,0.4357142857,61,338.4754098361,january,2020
Europe,France,Corse,958376,3348010,6.3032503473,3.493420119,0.5298317153,71.9861369858,507778,163386569,57.525782753,0.4701682847,450598,362.5994101172,february,2020
Europe,France,Provence-Alpes-Côte-d'Azur,759088,2379272,5.9176209916,3.1343823114,0.5659725882,60.3433628453,429623,105273006,53.9958761808,0.4340274118,329465,319.5271303477,february,2020
Europe,France,Ile-de-France,656038,1826027,6.221813102,2.7834165094,0.6584679546,61.5058416953,431980,90505049,64.9225234156,0.3415320454,224058,403.9358068,february,2020
Europe,France,Auvergne-Rhone-Alpes,420810,1236456,5.6804117796,2.9382761816,0.5858748604,55.1866641745,246542,52853357,53.3918673743,0.4141251396,174268,303.2877923658,february,2020
Europe,France,Occitanie,104338,283545,5.8084735303,2.7175621538,0.6428051141,55.6006816737,67069,13117231,60.5943892164,0.3571948859,37269,351.9609058467,february,2020
Europe,France,Nouvelle-Aquitaine,69116,161012,5.3334905216,2.3295908328,0.6931824758,42.8463618861,47910,6310220,55.7922936818,0.3068175242,21206,297.5676695275,february,2020
Europe,France,Grand-Est,66059,163336,5.6311354439,2.4725775443,0.6820266731,46.252932617,45054,6526442,55.1769669096,0.3179733269,21005,310.7089740538,february,2020
Europe,France,Hauts-de-France,41902,87728,5.0553982301,2.0936470813,0.7303231349,41.0826346503,30602,3620763,63.3820502048,0.2696768651,11300,320.4215044248,february,2020
Europe,France,Bourgogne-Franche-Comte,29947,76621,5.8427059556,2.5585534444,0.6781647577,45.7774781121,20309,2857817,50.7496981105,0.3218352423,9638,296.5155633949,february,2020
Europe,France,Pays-de-la-Loire,26826,55519,5.124335202,2.06959666,0.7406620443,45.3800702082,19869,2568598,72.0504347826,0.2593379557,6957,369.2105792727,february,2020
Europe,France,Bretagne,25152,52830,4.938247012,2.1004293893,0.7205788804,36.5089169396,18124,1900983,54.7739007664,0.2794211196,7028,270.4870517928,february,2020
Europe,France,Normandie,20577,46571,5.5325196164,2.2632550906,0.7212907615,49.5860260364,14842,2182365,68.7813987204,0.2787092385,5735,380.5344376635,february,2020
Europe,France,Centre-Val de Loire,18901,43294,5.2275563258,2.2905666367,0.6947251468,41.2129880304,13131,1653101,54.8055896297,0.3052748532,5770,286.4993067591,february,2020
Amérique du Nord,Etats Unis,Californie,6538,15096,14.4348508634,2.3089629856,0.9025695931,92.0917662716,5901,486955,52.958673192,0.0974304069,637,764.4505494505,february,2020
Europe,Belgique,bruxelles-capitale,5702,16072,6.4722955145,2.8186601193,0.66766047,90.7262741722,3807,1213028,98.9015898899,0.33233953,1895,640.1203166227,february,2020
Amérique du Nord,Canada,Québec,5336,10630,4.5152722444,1.9921289355,0.7177661169,38.7591694583,3830,450310,66.2220588235,0.2822338831,1506,299.01062417,february,2020
Europe,Suisse,Vaud,4174,13987,6.5787379193,3.3509822712,0.5785816962,66.336548337,2415,621709,53.7252851711,0.4214183038,1759,353.4445707789,february,2020
Europe,Italie,Lombardia,3894,11904,5.5177664975,3.0570107858,0.5446841294,70.5448578736,2121,695746,71.1178575079,0.4553158706,1773,392.4117315285,february,2020
Europe,France,La Réunion,3759,9487,5.6343042071,2.5238095238,0.671189146,66.7313179101,2523,588732,84.5393452039,0.328810854,1236,476.3203883495,february,2020
Europe,Belgique,Province de Hainaut,3480,8868,6.0544090056,2.5482758621,0.6936781609,69.7411802611,2414,548217,84.9422063836,0.3063218391,1066,514.2748592871,february,2020
Europe,Belgique,Province de Liège,3431,6775,4.6747252747,1.9746429612,0.7347712037,37.1026022658,2521,267501,62.8822284908,0.2652287963,910,293.9571428571,february,2020
Europe,Royaume Uni,Greater London,3218,11638,7.5220759101,3.6165320075,0.5988191423,132.9905537622,1927,1062673,109.4298218515,0.4011808577,1291,823.1394268009,february,2020
Amérique du Nord,Etats Unis,Virginie,2909,3619,11,1.2440701272,0.9755929873,24.245766954,2838,20052,25.6747759283,0.0244070127,71,282.4225352113,february,2020
Europe,Irlande,Leinster,2287,3036,8.0660377358,1.3275032794,0.9536510713,88.9467322835,2181,109660,128.2573099415,0.0463489287,106,1034.5283018868,february,2020
Asie,Thaïlande,Krung Thep,2209,8561,7.3583583584,3.8755092802,0.547759167,107.4981350778,1210,592514,80.6031832404,0.452240833,999,593.1071071071,february,2020
Europe,Suisse,Zurich,2154,6540,5.793442623,3.0362116992,0.5752089136,59.3700451901,1239,296472,55.9275608376,0.4247910864,915,324.0131147541,february,2020
Europe,Allemagne,Rhénanie du nord Westphalie,2133,16678,12.825203252,7.8190342241,0.423347398,394.465836578,903,2102227,133.2632012678,0.576652602,1230,1709.1276422764,february,2020
Europe,Suisse,Genève,2127,7673,7.1349557522,3.6074283028,0.5749882464,88.0475922244,1223,446160,69.1720930233,0.4250117536,904,493.5398230088,february,2020
Afrique,Maroc,rabat-sale-kenitra,2023,6199,6.0252707581,3.0642609985,0.5892239249,62.9178448213,1192,296106,59.1384062313,0.4107760751,831,356.3249097473,february,2020
Europe,Italie,Lazio,1941,4871,4.9014647137,2.5095311695,0.6130860381,52.3243093556,1190,244352,66.3819614235,0.3869139619,751,325.3688415446,february,2020
Afrique,Maroc,casablanca-settat,1910,5729,6.0118110236,2.9994764398,0.6010471204,59.4606683175,1148,258810,56.4963981663,0.3989528796,762,339.6456692913,february,2020
Europe,France,Martinique,1851,5353,6.2582582583,2.8919502971,0.6401944895,49.8278937551,1185,189748,45.5249520154,0.3598055105,666,284.9069069069,february,2020
Amérique du Nord,Etats Unis,Pennsylvanie,1815,1925,3.972972973,1.0606060606,0.9796143251,17.0238219361,1778,10932,74.3673469388,0.0203856749,37,295.4594594595,february,2020
Europe,Luxembourg,luxemburg,1810,11944,13.1365269461,6.5988950276,0.5386740331,354.0518379812,975,1449448,132.1403956605,0.4613259669,835,1735.8658682635,february,2020
Europe,Italie,Sardegna,1794,5514,6.2394366197,3.0735785953,0.6042363434,65.0148961099,1084,269403,60.8133182844,0.3957636566,710,379.4408450704,february,2020
Europe,Italie,Toscana,1786,5996,5.6829810901,3.3572228443,0.4966405375,64.2052946075,887,270948,53.0334703464,0.5033594625,899,301.3882091212,february,2020
Europe,Allemagne,Bavière,1778,6339,5.3273244782,3.5652418448,0.4071991001,80.3178676151,724,377069,67.153873553,0.5928008999,1054,357.7504743833,february,2020
Afrique,Tunisie,Tunis,1660,3424,4.4520547945,2.0626506024,0.6921686747,47.6327176629,1149,183477,80.6492307692,0.3078313253,511,359.0547945205,february,2020
Europe,Suisse,Berne,1611,6370,7.5550964187,3.9540657976,0.5493482309,95.5174103433,885,365033,66.5511394713,0.4506517691,726,502.8002754821,february,2020
Amérique du Nord,Etats Unis,Alabama,1532,1581,13.25,1.0319843342,0.9973890339,66.2097977118,1528,3092,58.3396226415,0.0026109661,4,773,february,2020
Europe,Italie,Piemonte,1499,4740,5.5712270804,3.162108072,0.527018012,63.7392414853,790,230995,58.4797468354,0.472981988,709,325.8039492243,february,2020
Afrique,Île Maurice,port louis city,1465,5260,6.1915184679,3.590443686,0.5010238908,68.155055784,734,229558,50.7198409191,0.4989761092,731,314.0328317373,february,2020
Europe,Espagne,Catalogne,1459,4255,5.568627451,2.9163810829,0.5805346127,52.5524012095,847,172206,50.5299295775,0.4194653873,612,281.3823529412,february,2020
Europe,Allemagne,Bade-Wurtemberg,1429,5955,6.8855656697,4.1672498251,0.4618614416,90.7380535286,660,314835,59.4589235127,0.5381385584,769,409.4083224967,february,2020
Europe,Allemagne,Hesse,1328,4378,5.5386904762,3.296686747,0.4939759036,68.9700992264,656,227826,61.2106394412,0.5060240964,672,339.0267857143,february,2020
Amérique du Sud,Brésil,Rio Grande Do Sul,1314,1415,7.7333333333,1.0768645358,0.9885844749,25.102352282,1299,5712,49.2413793103,0.0114155251,15,380.8,february,2020
Europe,Portugal,Nord,1253,3235,4.7969348659,2.5818036712,0.5833998404,64.6612906208,731,208865,83.4125399361,0.4166001596,522,400.1245210728,february,2020
Europe,Espagne,Madrid,1240,2895,4.4915611814,2.3346774194,0.6177419355,48.6701558839,766,146481,68.8027242837,0.3822580645,474,309.0316455696,february,2020
Europe,France,Nouvelle Calédonie,1205,3839,7.0551724138,3.1858921162,0.6390041494,67.4028722299,770,175948,57.330726621,0.3609958506,435,404.4781609195,february,2020
Amérique du Nord,Etats Unis,New York,1199,5309,8.8435114504,4.4278565471,0.562969141,157.5203883835,675,462758,99.8614587829,0.437030859,524,883.1259541985,february,2020
Amérique du Nord,Etats Unis,Nebraska,1182,1187,3.5,1.0042301184,0.9983079526,30.2517110468,1180,967,138.1428571429,0.0016920474,2,483.5,february,2020
Europe,France,Guadeloupe,1138,2400,4.9561128527,2.1089630931,0.7196836555,52.7339349205,819,133775,84.6141682479,0.2803163445,319,419.3573667712,february,2020
Asie,Thaïlande,Phaket,1107,3649,6.4200426439,3.2962962963,0.57633243,55.7866534745,638,128074,42.5353703089,0.42366757,469,273.078891258,february,2020
Europe,Belgique,Brabant Wallon,1085,2228,4.2471590909,2.0534562212,0.6755760369,37.3199595014,733,91172,60.9846153846,0.3244239631,352,259.0113636364,february,2020
Europe,Belgique,Brabant Flamand,1085,2571,4.5721153846,2.3695852535,0.6165898618,48.0915470115,669,125472,65.9684542587,0.3834101382,416,301.6153846154,february,2020
Europe,Suisse,Fribourg,1017,2683,5.8430232558,2.6381514258,0.6617502458,40.850442979,673,81435,40.5149253731,0.3382497542,344,236.7296511628,february,2020
Europe,Belgique,Province de Namur,1005,2107,4.5779220779,2.0965174129,0.6935323383,41.3871509819,697,93209,66.1056737589,0.3064676617,308,302.6266233766,february,2020
Europe,Suisse,Valais,1000,3280,6.7868020305,3.28,0.606,83.1731302438,606,198339,74.1731488407,0.394,394,503.3984771574,february,2020
Europe,Autriche,Vienne,969,1969,6.4054054054,2.0319917441,0.8090815273,46.8281293368,784,78968,66.6396624473,0.1909184727,185,426.8540540541,february,2020
Amérique du Nord,Canada,Ontario,913,1803,6.0282485876,1.9748083242,0.8061336254,37.8808748387,736,59994,56.2268041237,0.1938663746,177,338.9491525424,february,2020
Amérique du Nord,Etats Unis,Floride,900,2425,4.9713541667,2.6944444444,0.5733333333,53.8366768835,516,117121,61.3520167627,0.4266666667,384,305.0026041667,february,2020
Asie,Emirats Arabes Unis,dubayy,898,3183,6.4275534442,3.5445434298,0.5311804009,61.5297964707,477,117814,43.5380635625,0.4688195991,421,279.8432304038,february,2020
Europe,Portugal,Lisbonne,882,2296,6.1605839416,2.6031746032,0.6893424036,103.222146065,608,209879,124.3359004739,0.3106575964,274,765.9817518248,february,2020
Europe,Monaco,monaco-ville,866,2031,5.3148148148,2.3452655889,0.688221709,35.2524395727,596,59867,41.7191637631,0.311778291,270,221.7296296296,february,2020
Europe,Pays-bas,Noord Holland,838,2880,6.4021164021,3.4367541766,0.5489260143,72.8568681681,460,144625,59.7623966942,0.4510739857,378,382.6058201058,february,2020
Afrique,Côte D'Ivoire,abidjan,837,2314,5.8585526316,2.7646356033,0.6367980884,53.7957190462,533,100209,56.2655811342,0.3632019116,304,329.6348684211,february,2020
Europe,France,polynesie francaise,814,1700,4.5582329317,2.0884520885,0.6941031941,38.1476314301,565,68164,60.0563876652,0.3058968059,249,273.7510040161,february,2020
Europe,Italie,Emilia Romagna,786,2480,5.2034739454,3.155216285,0.4872773537,76.4742746139,383,160072,76.3338102051,0.5127226463,403,397.2009925558,february,2020
Europe,Italie,Liguria,775,2339,5.8571428571,3.0180645161,0.584516129,79.358660882,453,155513,82.4565217391,0.415483871,322,482.9596273292,february,2020
Amérique du Nord,Mexique,Quintana Roo,759,3699,8.6963350785,4.8735177866,0.4967061924,73.746571289,377,90707,27.3049367851,0.5032938076,382,237.4528795812,february,2020
Europe,Belgique,Province d'Anvers,755,3875,9.7150837989,5.1324503311,0.5258278146,231.4939708293,397,440551,126.6679125934,0.4741721854,358,1230.5893854749,february,2020
Afrique,Sénégal,Dakar,748,1957,5.2720848057,2.6163101604,0.621657754,47.9058859575,465,80648,54.0536193029,0.378342246,283,284.9752650177,february,2020
Asie,Viêt Nam,Ha Noi,748,2531,5.2452380952,3.3836898396,0.4385026738,94.8190717625,328,200242,90.8951429868,0.5614973262,420,476.7666666667,february,2020
Afrique,Algérie,Alger,725,1074,4.0086206897,1.4813793103,0.84,35.3724828548,609,43806,94.2064516129,0.16,116,377.6379310345,february,2020
Europe,Royaume Uni,South East England,721,2094,5.3449367089,2.9042995839,0.5617198336,69.733607843,405,128306,75.9656601539,0.4382801664,316,406.0316455696,february,2020
Europe,France,Guyane,638,2350,9.9633507853,3.6833855799,0.7006269592,118.4703919491,447,147916,77.7277982133,0.2993730408,191,774.4293193717,february,2020
Europe,Belgique,Flandre orientale,612,2063,6.2572463768,3.3709150327,0.5490196078,113.5131716299,336,185637,107.4910248987,0.4509803922,276,672.597826087,february,2020
Europe,Allemagne,Berlin,583,5445,16.1464174455,9.3396226415,0.4493996569,605.538147284,262,799097,154.1765386842,0.5506003431,321,2489.3987538941,february,2020
Afrique,Gabon,estuaire,582,1909,5.5916955017,3.2800687285,0.5034364261,63.8394952816,293,88821,54.963490099,0.4965635739,289,307.339100346,february,2020
Amérique du Nord,République Dominicaine,Distrito Nacional,572,1971,6.1433823529,3.4458041958,0.5244755245,57.0363328706,300,68307,40.8779174147,0.4755244755,272,251.1286764706,february,2020
Asie,Viêt Nam,Ho Chi Minh,567,2416,6.8512658228,4.2610229277,0.442680776,92.7494280746,251,128516,59.36073903,0.557319224,316,406.6962025316,february,2020
Asie,Cambodge,phnom penh,563,1587,5.452173913,2.8188277087,0.5914742451,54.3002957551,333,70887,56.528708134,0.4085257549,230,308.2043478261,february,2020
Europe,Italie,Veneto,530,1509,5.3318584071,2.8471698113,0.5735849057,81.1136291812,304,112847,93.6489626556,0.4264150943,226,499.3230088496,february,2020
Europe,Espagne,Andalousie,526,1211,4.7027027027,2.3022813688,0.6482889734,56.5238143478,341,72583,83.4287356322,0.3517110266,185,392.3405405405,february,2020
Afrique,Maroc,marrakech-safi,511,1172,4.4973544974,2.2935420744,0.6301369863,49.667331873,322,61670,72.5529411765,0.3698630137,189,326.2962962963,february,2020
Afrique,Maroc,fes-meknes,510,1402,5.309178744,2.7490196078,0.5941176471,44.9475912562,303,49155,44.7270245678,0.4058823529,207,237.4637681159,february,2020
Asie,Thaïlande,Surat Thani,486,1650,6.2197309417,3.3950617284,0.5411522634,59.8929137499,263,63294,45.633741889,0.4588477366,223,283.8295964126,february,2020
Asie,Indonésie,Bali,473,1352,5.6263157895,2.8583509514,0.5983086681,56.7697030288,283,62374,58.3479887746,0.4016913319,190,328.2842105263,february,2020
Europe,Suisse,Neuchâtel,452,1071,4.5780346821,2.3694690265,0.6172566372,41.2575616831,279,42342,53.4621212121,0.3827433628,173,244.7514450867,february,2020
Asie,Singapour,central,450,1346,6.3017751479,2.9911111111,0.6244444444,53.0733051332,281,50241,47.1746478873,0.3755555556,169,297.2840236686,february,2020
Asie,Israël,Tel-Aviv,444,1677,7.421875,3.777027027,0.5675675676,98.2418224168,252,105236,73.8498245614,0.4324324324,192,548.1041666667,february,2020
Asie,Thaïlande,pattaya,441,1692,5.2842465753,3.8367346939,0.3378684807,117.9000741978,149,155088,100.5106934543,0.6621315193,292,531.1232876712,february,2020
Europe,Espagne,Valence,439,962,4.9621212121,2.1913439636,0.6993166287,45.4265389929,307,44324,67.6702290076,0.3006833713,132,335.7878787879,february,2020
Europe,France,Indeterminés,436,1194,5.5119047619,2.7385321101,0.6146788991,89.9456497661,268,100459,108.4870410367,0.3853211009,168,597.9702380952,february,2020
Europe,Allemagne,Basse Saxe,428,1564,6.4354066986,3.6542056075,0.511682243,130.0361998375,219,153092,113.8230483271,0.488317757,209,732.4976076555,february,2020
Afrique,Madagascar,Antananarivo,420,1028,5.4057971014,2.4476190476,0.6714285714,52.6613048595,282,50277,67.3954423592,0.3285714286,138,364.3260869565,february,2020
Afrique,Maroc,souss-massa,405,1321,5.6497461929,3.2617283951,0.5135802469,57.308796225,208,52036,46.7529200359,0.4864197531,197,264.1421319797,february,2020
Europe,Belgique,Province de Luxembourg,404,1056,5.7246376812,2.6138613861,0.6584158416,53.3400982598,266,48222,61.0405063291,0.3415841584,138,349.4347826087,february,2020
Europe,Pays-bas,Zuid Holland,404,1159,5.2415730337,2.8688118812,0.5594059406,56.6914231359,226,54915,58.8585209003,0.4405940594,178,308.5112359551,february,2020
Europe,République Tchèque,Hlavni Mesto Praha,395,1095,5.7945205479,2.7721518987,0.6303797468,51.7314607902,249,45032,53.2293144208,0.3696202532,146,308.4383561644,february,2020
Europe,Belgique,Flandre Occidentale,364,839,4.3928571429,2.3049450549,0.6153846154,50.3424344188,224,45203,73.5008130081,0.3846153846,140,322.8785714286,february,2020
Amérique du Nord,Etats Unis,Illinois,363,809,8.6896551724,2.2286501377,0.8402203857,66.4852341462,305,34934,69.3134920635,0.1597796143,58,602.3103448276,february,2020
Europe,Espagne,Iles Canaries,356,1268,6.5272727273,3.5617977528,0.5365168539,76.6388011671,191,65071,60.4187558032,0.4634831461,165,394.3696969697,february,2020
Amérique du Nord,Etats Unis,Texas,344,1569,14.9204545455,4.5610465116,0.7441860465,348.3681127962,256,186880,142.3305407464,0.2558139535,88,2123.6363636364,february,2020
Europe,Italie,Trentino Alto Adige,338,1299,6.6529411765,3.8431952663,0.4970414201,63.5946234936,168,43785,38.7135278515,0.5029585799,170,257.5588235294,february,2020
Europe,Pologne,Mazowieckie,332,604,4.4430379747,1.8192771084,0.7620481928,44.0560784932,253,30615,87.2222222222,0.2379518072,79,387.5316455696,february,2020
Asie,Thaïlande,Chiang Mai,329,1481,6.9689119171,4.5015197568,0.4133738602,69.2009843582,136,41704,31.0066914498,0.5866261398,193,216.0829015544,february,2020
Europe,Allemagne,Rhénanie Palatinat,306,1956,12.2244897959,6.3921568627,0.5196078431,305.7522802779,159,219916,122.3795214246,0.4803921569,147,1496.0272108844,february,2020
Asie,Japon,Tokyo,305,822,5.5752212389,2.6950819672,0.6295081967,55.9667736624,192,39572,62.8126984127,0.3704918033,113,350.1946902655,february,2020
Europe,Suède,Stockholm,303,1195,7.8091603053,3.9438943894,0.5676567657,145.6137697816,172,111936,109.4193548387,0.4323432343,131,854.4732824427,february,2020
Europe,Royaume Uni,West Midlands,303,881,4.7532467532,2.9075907591,0.4917491749,108.0783763267,149,94391,128.9494535519,0.5082508251,154,612.9285714286,february,2020
Amérique du Sud,Brésil,Rio De Janeiro,303,1519,8.4601226994,5.0132013201,0.4620462046,87.1672476545,140,50583,36.6809282088,0.5379537954,163,310.3251533742,february,2020
Europe,Norvège,Østlandet,300,1502,8.5597484277,5.0066666667,0.47,186.0789930368,141,149172,109.6047024247,0.53,159,938.1886792453,february,2020
Amérique du Nord,Etats Unis,Oregon,300,1118,6.602739726,3.7266666667,0.5133333333,56.1703238287,154,31585,32.7645228216,0.4866666667,146,216.3356164384,february,2020
Europe,Suisse,Lucerne,297,1602,8.1703296703,5.3939393939,0.3872053872,112.8818193984,115,76273,51.2932078009,0.6127946128,182,419.0824175824,february,2020
Europe,Roumanie,Bucaresti,288,826,5.5210084034,2.8680555556,0.5868055556,61.3522870582,169,42645,64.9086757991,0.4131944444,119,358.3613445378,february,2020
Europe,Suède,Östergötland,285,686,4.4273504274,2.4070175439,0.5894736842,59.4550669739,168,43685,84.333976834,0.4105263158,117,373.3760683761,february,2020
Europe,Royaume Uni,South West England,282,1239,7.1346153846,4.3936170213,0.4468085106,95.946066556,126,65377,58.739442947,0.5531914894,156,419.0833333333,february,2020
Europe,Autriche,Tyrol,267,1106,6.4480519481,4.1423220974,0.4232209738,93.2280534298,113,63137,63.5820745217,0.5767790262,154,409.9805194805,february,2020
Europe,Italie,Friuli Venezia Giulia,265,756,5.0245901639,2.8528301887,0.5396226415,54.5666191239,143,34674,56.5644371941,0.4603773585,122,284.2131147541,february,2020
Europe,Allemagne,Hambourg,260,1189,8.8728813559,4.5730769231,0.5461538462,207.5504277918,142,137094,130.9398280802,0.4538461538,118,1161.813559322,february,2020
Europe,Italie,Campania,260,471,3.7763157895,1.8115384615,0.7076923077,36.3215063321,184,21315,74.2682926829,0.2923076923,76,280.4605263158,february,2020
Amérique du Nord,Mexique,Jalisco,260,867,4.7469135802,3.3346153846,0.3769230769,119.164662612,98,94287,122.6098829649,0.6230769231,162,582.0185185185,february,2020
Océanie,Australie,New South Wales,258,604,6.1641791045,2.3410852713,0.7403100775,66.9894710589,191,36241,87.7506053269,0.2596899225,67,540.9104477612,february,2020
Asie,Fédération de Russie,Moskva,254,1071,6.9635036496,4.2165354331,0.4606299213,143.1779277194,117,101198,106.0775681342,0.5393700787,137,738.6715328467,february,2020
Europe,Suisse,Argovie,248,1180,9.3963963964,4.7580645161,0.5524193548,173.5673881249,137,104783,100.4630872483,0.4475806452,111,943.990990991,february,2020
Europe,Grèce,Attiki,242,600,7.1724137931,2.479338843,0.7603305785,60.4448883655,184,27779,66.7764423077,0.2396694215,58,478.9482758621,february,2020
Europe,Hongrie,Budapest,231,596,5.7402597403,2.5800865801,0.6666666667,52.4019743981,154,26827,60.6945701357,0.3333333333,77,348.4025974026,february,2020
Amérique du Sud,Argentine,Buenos Aires,231,977,7.4869565217,4.2294372294,0.5021645022,74.938973946,116,35517,41.2508710801,0.4978354978,115,308.8434782609,february,2020
Europe,Luxembourg,esch an der alzette,224,891,8.4111111111,3.9776785714,0.5982142857,147.0768116934,134,79551,105.0871862616,0.4017857143,90,883.9,february,2020
Europe,Portugal,Centre,221,620,6.8676470588,2.8054298643,0.6923076923,129.3435092167,153,64116,137.2933618844,0.3076923077,68,942.8823529412,february,2020
Afrique,Algérie,Oran,214,489,5.8245614035,2.285046729,0.7336448598,35.3154548352,157,14009,42.1957831325,0.2663551402,57,245.7719298246,february,2020
Asie,Emirats Arabes Unis,abu zaby,213,486,4.8450704225,2.2816901408,0.6666666667,35.8991314302,142,15970,46.4244186047,0.3333333333,71,224.9295774648,february,2020
Amérique du Nord,Mexique,Mexico,211,554,5.698630137,2.6255924171,0.654028436,37.4826518703,138,14875,35.7572115385,0.345971564,73,203.7671232877,february,2020
Europe,Finlande,uusimaa,208,593,5.0957446809,2.8509615385,0.5480769231,62.4099538988,114,32684,68.2338204593,0.4519230769,94,347.7021276596,february,2020
Amérique du Sud,Brésil,Sao Paulo,206,1139,9.8857142857,5.5291262136,0.4902912621,105.2543210274,101,41138,39.6319845857,0.5097087379,105,391.7904761905,february,2020
Asie,Sri Lanka,basnahira palata,202,816,6.7924528302,4.0396039604,0.4752475248,79.8846114339,96,37188,51.65,0.5247524752,106,350.8301886792,february,2020
Europe,Andorre,andorra la vella,201,674,6.5,3.3532338308,0.5721393035,57.3251770898,115,23978,42.8944543828,0.4278606965,86,278.8139534884,february,2020
Amérique du Sud,Nicaragua,Managua,201,844,5.8345864662,4.1990049751,0.3383084577,81.1886376932,68,38949,50.1920103093,0.6616915423,133,292.8496240602,february,2020
Afrique,Congo,brazzaville,200,656,6.5609756098,3.28,0.59,121.2024646837,118,62476,116.126394052,0.41,82,761.9024390244,february,2020
Afrique,Djibouti,djibouti,198,599,7.0757575758,3.0252525253,0.6666666667,61.0882388622,132,25076,53.6959314775,0.3333333333,66,379.9393939394,february,2020
Asie,Hong-Kong,Indeterminés,195,421,4.8305084746,2.158974359,0.6974358974,37.4188003761,136,15526,54.4771929825,0.3025641026,59,263.1525423729,february,2020
Europe,Royaume Uni,East England,194,460,4.5945945946,2.3711340206,0.618556701,41.9867357239,120,18607,54.7264705882,0.381443299,74,251.4459459459,february,2020
Afrique,Seychelles,english river,192,988,8.1071428571,5.1458333333,0.4166666667,97.5133460839,80,39561,43.5693832599,0.5833333333,112,353.2232142857,february,2020
Amérique du Nord,Etats Unis,Géorgie,192,580,5.3595505618,3.0208333333,0.5364583333,55.8395232535,103,24971,52.3501048218,0.4635416667,89,280.5730337079,february,2020
Europe,Suisse,Saint-Gall,191,839,6.4,4.3926701571,0.3717277487,92.3881983704,71,43587,56.75390625,0.6282722513,120,363.225,february,2020
Europe,Suisse,Bâle-Ville,190,677,5.2347826087,3.5631578947,0.3947368421,60.7756657298,75,25709,42.7059800664,0.6052631579,115,223.5565217391,february,2020
Europe,Lettonie,Riga,190,432,3.0336134454,2.2736842105,0.3736842105,127.01781675,71,72339,200.3850415512,0.6263157895,119,607.8907563025,february,2020
Europe,Pays-bas,Utrecht,189,515,4.9756097561,2.7248677249,0.5661375661,45.7531428819,107,19269,47.2279411765,0.4338624339,82,234.987804878,february,2020
Asie,Liban,beirut,186,445,8.4,2.3924731183,0.811827957,144.3095882286,151,42512,144.5986394558,0.188172043,35,1214.6285714286,february,2020
Amérique du Sud,Costa Rica,San Jose,182,576,5.925,3.1648351648,0.5604395604,52.9942254693,102,20495,43.2383966245,0.4395604396,80,256.1875,february,2020
Asie,Maldives,male,181,669,6.8095238095,3.6961325967,0.5359116022,63.4855925801,97,23787,41.5856643357,0.4640883978,84,283.1785714286,february,2020
Afrique,Maroc,L'Oriental,176,455,5.359375,2.5852272727,0.6363636364,62.5541092818,112,26624,77.6209912536,0.3636363636,64,416,february,2020
Asie,République Démocratique Populaire du Laos,vientiane prefecture,174,439,4.7323943662,2.5229885057,0.591954023,55.0874049592,103,23805,70.8482142857,0.408045977,71,335.2816901408,february,2020
Asie,Indonésie,Jakarta Raya,172,848,8.2688172043,4.9302325581,0.4593023256,94.2895677594,79,34033,44.2561768531,0.5406976744,93,365.9462365591,february,2020
Amérique du Sud,Saint-Martin (Partie Française),-,171,497,5.9393939394,2.9064327485,0.6140350877,48.5758005249,105,17328,44.2040816327,0.3859649123,66,262.5454545455,february,2020
Amérique du Sud,Colombie,Distrito Especial,167,440,4.3292682927,2.6347305389,0.5089820359,55.0692938675,85,23542,66.3154929577,0.4910179641,82,287.0975609756,february,2020
Europe,Pays-bas,Noord-Brabant,164,498,4.9761904762,3.0365853659,0.487804878,56.2599119555,80,22032,52.7081339713,0.512195122,84,262.2857142857,february,2020
Europe,Suisse,Tessin,162,512,5.7945205479,3.1604938272,0.549382716,63.2298979655,89,24261,57.3546099291,0.450617284,73,332.3424657534,february,2020
Amérique du Nord,Etats Unis,Nevada,160,524,7.1694915254,3.275,0.63125,68.6906182674,101,23750,56.146572104,0.36875,59,402.5423728814,february,2020
Amérique du Nord,Etats Unis,New Jersey,158,287,4.0714285714,1.8164556962,0.7341772152,37.6103228798,116,12953,75.7485380117,0.2658227848,42,308.4047619048,february,2020
Asie,Qatar,ad dawhah,157,555,6.9402985075,3.5350318471,0.5732484076,42.8851803668,90,9456,20.335483871,0.4267515924,67,141.1343283582,february,2020
Europe,France,Corse,1789325,4704013,4.5568615726,2.6289315803,0.5420312129,53.1995178467,969870,237015150,63.4724353084,0.4579687871,819455,289.2351013784,march,2020
Europe,France,Provence-Alpes-Côte-d'Azur,1002106,2515481,4.5088604014,2.5101945303,0.569605411,47.6968295865,570805,115072890,59.1732967343,0.430394589,431301,266.8041344676,march,2020
Europe,France,Ile-de-France,927089,2107483,4.480232685,2.2732261951,0.6341548654,40.9332511413,587918,86930878,57.2077390569,0.3658451346,339171,256.303982357,march,2020
